method_id,domain,anchor_pct,comp_k,alpha_eff_aligned,abs_importance,top_positive_features,top_negative_features,dominant_family,family_purity,auto_label
es_svd_ms_rr_r1,math,100,7,0.4631506427898005,0.4631506427898005,tok_gini_slope::rank;tok_gini_slope::raw;traj_continuity::rank;traj_max_reflection::rank;traj_continuity::raw,traj_late_convergence::raw;traj_novelty::rank;traj_late_convergence::rank;tok_gini_tail::rank;traj_novelty::raw,trajectory,0.4943284621608054,trajectory(↓)
es_svd_ms_rr_r1,math,100,8,0.8995070362228234,0.8995070362228234,tok_gini_tail::rank;tok_gini_slope::rank;traj_novelty::rank;traj_reflection_count::raw;tok_gini_tail::raw,traj_late_convergence::raw;traj_continuity::rank;traj_late_convergence::rank;traj_max_reflection::rank;traj_max_reflection::raw,trajectory,0.5475786357135312,trajectory(↓)
es_svd_ms_rr_r1,math,100,9,2.357666318504413,2.357666318504413,traj_reflection_count::raw;tok_gini_slope::rank;traj_late_convergence::rank;traj_continuity::raw;traj_late_convergence::raw,tok_gini_tail::rank;tok_gini_tail::raw;traj_continuity::rank;traj_max_reflection::rank;traj_reflection_count::rank,trajectory,0.48047704648038936,trajectory(↑)
es_svd_ms_rr_r1,math,100,10,0.4469494096685333,0.4469494096685333,tok_conf_recency::rank;tok_conf_prefix::rank;tok_conf_recency::raw;tok_conf_prefix::raw;traj_max_reflection::raw,traj_reflection_count::rank;traj_novelty::rank;tok_gini_prefix::rank;traj_continuity::rank;tok_selfcert_prefix::rank,trajectory,0.3536882770508232,trajectory(↓)
es_svd_ms_rr_r1,math,100,11,1.2188081344783348,1.2188081344783348,traj_continuity::raw;traj_max_reflection::rank;traj_novelty::rank;tok_gini_slope::raw;tok_conf_prefix::rank,traj_novelty::raw;traj_continuity::rank;traj_max_reflection::raw;traj_reflection_count::raw;tok_gini_slope::rank,trajectory,0.57146979095184,trajectory(↓)
es_svd_ms_rr_r1,math,100,12,0.18357900633682606,0.18357900633682606,tok_conf_recency::raw;tok_conf_prefix::raw;tok_gini_slope::raw;traj_reflection_count::raw;traj_novelty::raw,tok_gini_slope::rank;tok_gini_prefix::raw;tok_conf_recency::rank;tok_conf_prefix::rank;tok_selfcert_prefix::raw,uncertainty,0.34224768686311907,uncertainty(↓)
es_svd_ms_rr_r1,math,100,13,0.018100045681460866,0.018100045681460866,traj_reflection_count::rank;traj_max_reflection::raw;tok_gini_slope::raw;traj_reflection_count::raw;tok_gini_tail::raw,traj_novelty::rank;traj_continuity::rank;traj_novelty::raw;traj_continuity::raw;tok_gini_slope::rank,trajectory,0.7420750584819994,trajectory(↓)
es_svd_ms_rr_r1,math,100,14,0.425534848781619,0.425534848781619,tok_gini_slope::rank;traj_late_convergence::rank;tok_gini_tail::rank;tok_conf_prefix::raw;tok_conf_recency::raw,tok_gini_slope::raw;tok_gini_tail::raw;traj_reflection_count::raw;traj_continuity::raw;traj_max_reflection::raw,trajectory,0.3837554918893795,trajectory(↓)
es_svd_ms_rr_r1,math,100,15,1.5300329390992289,1.5300329390992289,traj_reflection_count::raw;tok_gini_tail::rank;tok_gini_slope::raw;traj_late_convergence::rank;traj_max_reflection::rank,tok_gini_tail::raw;tok_gini_slope::rank;traj_max_reflection::raw;traj_late_convergence::raw;tok_conf_prefix::raw,uncertainty,0.45021827182907653,uncertainty(↑)
es_svd_ms_rr_r1,science,10,0,0.000993449990558274,0.000993449990558274,tok_gini_prefix::raw;tok_selfcert_recency::raw;tok_neg_entropy_recency::raw;tok_neg_entropy_prefix::raw;tok_selfcert_prefix::raw,traj_novelty::rank;traj_max_reflection::rank;traj_reflection_count::rank;has_tok_neg_entropy::rank;has_tok_conf::rank,uncertainty,0.39461933040015384,uncertainty(↑)
es_svd_ms_rr_r1,science,10,1,0.0015120654274790892,0.0015120654274790892,traj_novelty::raw;tok_conf_prefix::raw;tok_conf_recency::raw;traj_reflection_count::raw;traj_max_reflection::raw,tok_selfcert_recency::rank;tok_neg_entropy_recency::rank;tok_neg_entropy_prefix::rank;tok_selfcert_prefix::rank;tok_gini_prefix::rank,self_cert_logprob,0.28507482967868286,self_cert_logprob(↓)
es_svd_ms_rr_r1,science,10,2,0.00032508010606310415,0.00032508010606310415,tok_conf_prefix::raw;tok_conf_recency::raw;tok_logprob_prefix::raw;tok_logprob_recency::raw;tok_neg_entropy_prefix::raw,has_tok_neg_entropy::rank;has_tok_selfcert::rank;has_tok_logprob::rank;has_rows_bank::rank;has_tok_gini::rank,availability_meta,0.587297609846075,availability_meta(↓)
